customer_id,gender,age,state,city,estimated_salary,plan_type,device_type,payment_method,tenure_days,total_complaints,last_month_calls,last_month_data,last_month_sms,avg_calls_6m,avg_data_6m,usage_drop_ratio,recharge_consistency,churn
CUST_01774,M,76.0,Maharashtra,Chennai,228207.0,Prepaid,Smartphone,Credit Card,315,0,398,19337,117,338.1666666666667,14364.333333333334,3.022727272727273,1.4142135623730951,0
CUST_01775,F,26.0,Tripura,Kolkata,227585.0,Prepaid,Basic Phone,Net Banking,1484,0,420,22406,39,329.8333333333333,14997.833333333334,3.2890625,1.3437096247164249,0
CUST_01776,F,71.0,Arunachal Pradesh,Hyderabad,71335.0,Prepaid,Basic Phone,Cash,1692,0,5,49862,11,311.5,38159.833333333336,,0.5773502691896257,1
CUST_01777,F,72.0,Arunachal Pradesh,Delhi,153964.0,Postpaid,IoT Device,Credit Card,1040,0,87,4652,151,221.5,21250.5,1.2222222222222223,0.0,1
CUST_01778,M,64.0,West Bengal,Mumbai,125280.0,Prepaid,Smartphone,Credit Card,960,0,376,38951,96,247.66666666666666,30290.833333333332,4.7125,1.9148542155126762,0
CUST_01779,M,48.0,West Bengal,Chennai,231706.0,Prepaid,Smartphone,UPI,1282,0,185,46278,31,249.83333333333334,23096.833333333332,0.4386792452830189,1.3437096247164249,0
CUST_01780,F,57.0,Delhi,Mumbai,267890.0,Postpaid,Smartphone,Credit Card,1801,0,300,31904,127,288.5,27151.333333333332,2.4471544715447155,0.0,0
CUST_01781,F,58.0,Mizoram,Hyderabad,180558.0,Prepaid,Smartphone,UPI,728,0,263,38700,59,275.1666666666667,22394.166666666668,0.7193460490463215,1.7716909687891083,0
CUST_01782,M,63.0,Tamil Nadu,Mumbai,284633.0,Prepaid,Smartphone,UPI,1373,1,471,38810,108,259.1666666666667,24005.166666666668,1.9666666666666666,1.7950549357115013,0
CUST_01783,F,31.0,Maharashtra,Mumbai,280008.0,Prepaid,IoT Device,Net Banking,1187,0,377,29921,26,239.0,28112.333333333332,1.4318181818181819,1.6072751268321592,0
CUST_01784,F,72.0,Tripura,Bangalore,174308.0,Postpaid,Smartphone,Net Banking,82,0,189,48725,97,240.83333333333334,22928.333333333332,15.833333333333334,0.0,0
CUST_01785,F,49.0,Arunachal Pradesh,Mumbai,,Postpaid,IoT Device,Cash,238,0,107,34955,90,203.33333333333334,16243.0,5.4,0.0,0
CUST_01786,M,45.0,West Bengal,Chennai,137882.0,Prepaid,Smartphone,Cash,1062,1,435,31247,42,401.6666666666667,32475.833333333332,1.1945205479452055,0.7637626158259734,0
CUST_01787,F,60.0,Tamil Nadu,Bangalore,119271.0,Postpaid,Smartphone,Net Banking,258,0,141,1395,12,294.6666666666667,15518.166666666666,0.40226628895184136,0.0,0
CUST_01788,M,82.0,Delhi,Bangalore,127844.0,Prepaid,Basic Phone,Credit Card,1105,0,101,40851,180,216.83333333333334,27296.166666666668,0.21982758620689655,1.8856180831641267,1
CUST_01789,F,64.0,Tripura,Chennai,,Prepaid,Basic Phone,UPI,327,0,89,2714,138,217.83333333333334,17456.0,1.3846153846153846,1.8027756377319946,0
CUST_01790,M,79.0,Tamil Nadu,Hyderabad,62873.0,Prepaid,Smartphone,Cash,361,0,187,45586,112,309.1666666666667,36229.5,0.46534653465346537,1.2583057392117916,0
CUST_01791,M,79.0,West Bengal,Hyderabad,,Prepaid,Smartphone,Net Banking,44,0,492,6754,35,278.3333333333333,20716.333333333332,1.972,1.1055415967851334,0
CUST_01792,F,23.0,Karnataka,Delhi,98454.0,Prepaid,Smartphone,Cash,918,0,342,31957,65,203.66666666666666,26462.5,1.6333333333333333,1.9148542155126762,0
CUST_01793,M,41.0,Karnataka,Hyderabad,65499.0,Postpaid,Smartphone,UPI,1232,0,388,47948,38,242.83333333333334,24233.833333333332,0.8138075313807531,0.0,0
CUST_01794,F,35.0,Tamil Nadu,Delhi,132252.0,Prepaid,Smartphone,Net Banking,789,1,170,37787,128,250.33333333333334,29917.333333333332,0.531055900621118,2.0548046676563256,0
CUST_01795,F,30.0,Tamil Nadu,Hyderabad,158033.0,Prepaid,Basic Phone,Credit Card,1906,0,68,27716,167,229.66666666666666,37800.333333333336,0.2936170212765957,1.7950549357115013,0
CUST_01796,F,74.0,Maharashtra,Kolkata,92062.0,Prepaid,Smartphone,Cash,343,1,51,34243,157,194.33333333333334,26607.333333333332,0.25870646766169153,1.707825127659933,0
CUST_01797,M,74.0,Tripura,Kolkata,284513.0,Prepaid,IoT Device,UPI,1174,0,94,34845,91,319.5,30064.333333333332,0.23114355231143552,1.863389981249825,0
CUST_01798,M,,Arunachal Pradesh,Kolkata,95556.0,Prepaid,Smartphone,Credit Card,462,0,129,13149,48,160.0,29393.833333333332,0.37790697674418605,2.266911751455907,0
CUST_01799,F,81.0,Karnataka,Mumbai,141769.0,Prepaid,Basic Phone,Net Banking,1007,0,19,28276,102,259.3333333333333,19171.5,0.15873015873015872,1.462494064565354,0
CUST_01800,M,68.0,Karnataka,Mumbai,99430.0,Postpaid,Smartphone,Net Banking,204,1,380,43189,110,277.6666666666667,27988.166666666668,0.8901869158878505,0.0,0
CUST_01801,F,26.0,Tripura,Delhi,286510.0,Postpaid,Smartphone,Net Banking,101,0,50,2643,131,92.5,11839.166666666666,3.1875,0.0,0
CUST_01802,M,35.0,Maharashtra,Chennai,240624.0,Postpaid,Basic Phone,Net Banking,75,0,188,6296,76,268.5,22708.0,0.6385135135135135,0.0,0
CUST_01803,M,43.0,Arunachal Pradesh,Mumbai,241812.0,Prepaid,Smartphone,UPI,294,0,178,14643,143,233.5,24790.5,2.557142857142857,1.8633899812498247,1
CUST_01804,M,39.0,Mizoram,Hyderabad,97540.0,Prepaid,Smartphone,Cash,1348,0,190,9024,65,180.16666666666666,28631.0,1.891089108910891,1.5723301886761007,0
CUST_01805,F,74.0,Delhi,Bangalore,237972.0,Prepaid,Smartphone,Cash,1917,0,495,26216,153,263.3333333333333,27588.833333333332,13.405405405405405,1.2909944487358056,0
CUST_01806,F,49.0,Mizoram,Mumbai,116659.0,Postpaid,Smartphone,Net Banking,629,0,22,28701,112,130.66666666666666,32996.666666666664,0.36507936507936506,0.0,0
CUST_01807,F,77.0,Mizoram,Bangalore,139395.0,Prepaid,Smartphone,Credit Card,806,0,353,36214,77,257.1666666666667,27395.333333333332,0.8388625592417062,1.8929694486000912,0
CUST_01808,M,19.0,Mizoram,Chennai,262553.0,Prepaid,Smartphone,Cash,1311,0,37,5000,60,219.66666666666666,24071.5,,1.8929694486000912,0
CUST_01809,F,32.0,West Bengal,Kolkata,99997.0,Postpaid,Smartphone,Cash,689,0,265,7986,63,186.66666666666666,28777.666666666668,2.923076923076923,0.0,0
CUST_01810,M,71.0,Maharashtra,Kolkata,159860.0,Postpaid,Smartphone,Credit Card,1783,0,309,9056,6,305.6666666666667,19760.5,0.695067264573991,0.0,0
CUST_01811,F,54.0,Mizoram,Chennai,294635.0,Prepaid,Smartphone,Net Banking,1776,0,228,37990,131,185.83333333333334,31454.0,2.489130434782609,2.3570226039551585,0
CUST_01812,F,38.0,Karnataka,Kolkata,182224.0,Prepaid,Smartphone,Net Banking,1562,0,437,11760,161,246.0,23620.666666666668,3.65,0.7453559924999298,1
CUST_01813,M,59.0,Tamil Nadu,Hyderabad,,Postpaid,Smartphone,UPI,1244,0,75,2454,11,201.5,15153.0,0.8941176470588236,0.0,0
CUST_01814,F,80.0,Maharashtra,Mumbai,94028.0,Prepaid,Smartphone,Credit Card,1309,0,297,10872,108,230.0,27906.166666666668,4.966666666666667,1.1547005383792515,0
CUST_01815,F,66.0,Karnataka,Delhi,69879.0,Prepaid,Basic Phone,Cash,1299,0,43,47698,89,197.16666666666666,24017.0,0.20754716981132076,1.4142135623730951,0
CUST_01816,F,81.0,Arunachal Pradesh,Delhi,2953230.0,Prepaid,Smartphone,UPI,1977,0,244,30705,162,158.83333333333334,23490.333333333332,1.8702290076335877,1.8856180831641267,0
CUST_01817,F,21.0,Arunachal Pradesh,Delhi,202715.0,Postpaid,Smartphone,Cash,1516,0,76,26895,145,220.0,24606.666666666668,0.6311475409836066,0.0,0
CUST_01818,F,48.0,Delhi,Kolkata,225979.0,Postpaid,Smartphone,Cash,186,0,187,44722,81,219.83333333333334,28836.0,0.48081841432225064,0.0,1
CUST_01819,F,64.0,Delhi,Chennai,295749.0,Prepaid,Smartphone,Credit Card,732,0,262,47775,171,222.83333333333334,38456.5,0.7146739130434783,1.247219128924647,0
CUST_01820,M,,Karnataka,Chennai,265397.0,Prepaid,Smartphone,Credit Card,1722,0,361,25091,73,274.8333333333333,21427.333333333332,,1.5723301886761007,1
CUST_01821,F,32.0,West Bengal,Mumbai,49128.0,Prepaid,Smartphone,Net Banking,1432,0,330,21118,192,206.33333333333334,32618.666666666668,1.1533101045296168,1.8257418583505538,0
CUST_01822,F,62.0,Tripura,Bangalore,108011.0,Prepaid,Smartphone,Net Banking,646,0,64,18731,166,225.5,25661.833333333332,0.43333333333333335,1.699673171197595,0
CUST_01823,M,62.0,Karnataka,Bangalore,23993.0,Prepaid,Smartphone,Net Banking,1277,0,303,935,101,201.66666666666666,27863.166666666668,1.3047210300429184,0.6871842709362768,0
CUST_01824,F,42.0,Tripura,Kolkata,289068.0,Postpaid,Smartphone,Net Banking,765,0,417,5220,151,351.5,31298.0,0.8763102725366876,0.0,0
CUST_01825,M,52.0,Maharashtra,Mumbai,34519.0,Postpaid,Smartphone,Net Banking,1876,0,95,3753,175,185.0,9120.666666666666,10.666666666666666,0.0,0
CUST_01826,M,19.0,Arunachal Pradesh,Bangalore,285397.0,Prepaid,Basic Phone,Credit Card,481,0,147,24444,86,172.66666666666666,22086.333333333332,0.3756345177664975,1.5723301886761007,0
CUST_01827,M,,Karnataka,Hyderabad,206378.0,Postpaid,Basic Phone,Cash,1648,0,241,36495,139,263.6666666666667,27217.333333333332,0.5127118644067796,0.0,0
CUST_01828,F,36.0,Arunachal Pradesh,Chennai,98834.0,Prepaid,Smartphone,Cash,708,0,1,6210,109,146.0,20528.0,0.007874015748031496,1.9148542155126762,0
CUST_01829,M,30.0,Maharashtra,Chennai,239283.0,Prepaid,Smartphone,Credit Card,1429,0,352,761,38,244.83333333333334,9527.333333333334,1.157377049180328,1.3437096247164249,0
CUST_01830,F,46.0,West Bengal,Mumbai,196846.0,Postpaid,IoT Device,Credit Card,75,0,103,6502,83,177.0,18413.666666666668,1.2380952380952381,0.0,0
CUST_01831,F,54.0,Mizoram,Kolkata,182769.0,Prepaid,Smartphone,Cash,1957,0,259,33754,38,182.0,25461.5,2.4761904761904763,1.5723301886761005,0
CUST_01832,F,33.0,Mizoram,Delhi,,Prepaid,Smartphone,Net Banking,1009,1,44,346,71,266.3333333333333,21330.666666666668,0.10714285714285714,1.8856180831641267,0
CUST_01833,M,46.0,Maharashtra,Hyderabad,121097.0,Prepaid,Smartphone,Net Banking,306,2,300,32971,122,279.8333333333333,24139.5,0.9011976047904192,2.054804667656325,1
CUST_01834,F,62.0,Karnataka,Mumbai,156825.0,Prepaid,Smartphone,Credit Card,789,0,379,32496,79,284.8333333333333,17886.666666666668,16.52173913043478,1.8856180831641267,0
CUST_01835,M,47.0,Tamil Nadu,Bangalore,30710.0,Prepaid,Smartphone,Credit Card,204,0,294,19598,122,243.66666666666666,27368.833333333332,0.8727810650887574,1.7950549357115015,0
CUST_01836,F,23.0,West Bengal,Bangalore,92113.0,Prepaid,Smartphone,Cash,1485,0,182,6155,83,127.0,17254.5,1.1366459627329193,1.3743685418725535,0
CUST_01837,F,18.0,Karnataka,Delhi,,Postpaid,Basic Phone,UPI,1574,0,85,4668,192,207.66666666666666,15384.0,1.131578947368421,0.0,1
CUST_01838,M,48.0,Karnataka,Kolkata,205821.0,Prepaid,Smartphone,UPI,1248,0,433,4043,99,211.0,18537.166666666668,2.8933333333333335,1.4907119849998598,0
CUST_01839,M,48.0,Maharashtra,Chennai,150177.0,Postpaid,Basic Phone,Cash,668,0,92,39552,135,267.5,30753.333333333332,,0.0,0
CUST_01840,M,,Maharashtra,Chennai,163259.0,Postpaid,Smartphone,Credit Card,129,0,53,17538,97,165.66666666666666,31598.0,3.857142857142857,0.0,0
CUST_01841,F,62.0,Delhi,Delhi,66435.0,Prepaid,Smartphone,Net Banking,772,0,365,37976,108,285.0,24371.333333333332,1.3071428571428572,1.771690968789108,0
CUST_01842,M,64.0,Maharashtra,Kolkata,249808.0,Prepaid,Smartphone,UPI,1319,0,429,46800,51,330.8333333333333,20642.833333333332,1.8220338983050848,1.2583057392117916,0
CUST_01843,F,62.0,Mizoram,Hyderabad,211472.0,Postpaid,Basic Phone,Credit Card,1984,0,57,19032,172,334.8333333333333,32087.333333333332,0.21804511278195488,0.0,0
CUST_01844,F,79.0,Karnataka,Mumbai,,Prepaid,Smartphone,Credit Card,1895,2,411,4390,129,290.1666666666667,18745.833333333332,1.3966101694915254,1.1055415967851334,0
CUST_01845,M,39.0,Tamil Nadu,Mumbai,130517.0,Prepaid,Smartphone,UPI,689,0,96,27256,140,251.0,28427.166666666668,0.3265993265993266,1.7716909687891083,0
CUST_01846,F,81.0,Tripura,Bangalore,104232.0,Postpaid,Basic Phone,Net Banking,1923,0,409,21171,84,202.33333333333334,20158.833333333332,2.9927007299270074,0.0,0
CUST_01847,F,79.0,Arunachal Pradesh,Mumbai,37925.0,Prepaid,Smartphone,UPI,427,0,448,48864,145,222.5,27252.166666666668,2.2118226600985222,0.8975274678557507,0
CUST_01848,M,,Delhi,Delhi,86588.0,Prepaid,Basic Phone,Credit Card,378,0,122,23257,85,298.1666666666667,16940.666666666668,0.2949640287769784,1.7950549357115013,0
CUST_01849,M,78.0,Delhi,Chennai,231452.0,Prepaid,Smartphone,Net Banking,1201,0,10,1560,179,128.5,15652.333333333334,0.1774193548387097,1.2909944487358056,0
CUST_01850,M,45.0,Maharashtra,Chennai,65763.0,Prepaid,Smartphone,UPI,1210,0,312,16906,157,210.83333333333334,23635.0,1.315126050420168,1.5275252316519468,0
CUST_01851,M,50.0,Karnataka,Mumbai,270809.0,Prepaid,Smartphone,Cash,1720,1,178,41042,150,191.83333333333334,29549.166666666668,1.1257861635220126,1.8856180831641267,0
CUST_01852,M,45.0,Delhi,Hyderabad,169594.0,Prepaid,Smartphone,UPI,1312,0,61,38914,5,200.66666666666666,39239.5,0.1316348195329087,1.0671873729054748,0
CUST_01853,F,73.0,Karnataka,Kolkata,254723.0,Prepaid,Smartphone,Cash,1596,1,148,14436,198,199.83333333333334,19853.0,0.5708812260536399,1.4907119849998596,0
CUST_01854,F,22.0,Maharashtra,Kolkata,65942.0,Prepaid,Smartphone,Credit Card,1314,0,32,25544,186,111.16666666666667,22921.166666666668,0.2920353982300885,1.8633899812498247,0
CUST_01855,M,80.0,Tamil Nadu,Kolkata,223430.0,Prepaid,Smartphone,Cash,1585,0,379,49648,115,188.16666666666666,25925.0,10.857142857142858,1.3743685418725535,0
CUST_01856,M,35.0,Karnataka,Delhi,63013.0,Postpaid,Smartphone,Cash,1370,0,203,15078,139,227.66666666666666,21342.833333333332,0.48687350835322196,0.0,0
CUST_01857,F,57.0,West Bengal,Hyderabad,282657.0,Prepaid,Smartphone,UPI,1294,0,25,5328,33,230.16666666666666,17862.5,0.057777777777777775,1.3437096247164249,0
CUST_01858,M,23.0,West Bengal,Chennai,210895.0,Prepaid,Smartphone,UPI,1914,0,385,22342,191,322.6666666666667,8843.166666666666,1.7706422018348624,1.795054935711501,0
CUST_01859,F,23.0,West Bengal,Kolkata,179512.0,Prepaid,Smartphone,UPI,413,0,88,1112,73,275.0,19967.833333333332,1.0470588235294118,1.707825127659933,0
CUST_01860,M,60.0,Mizoram,Bangalore,172953.0,Postpaid,Smartphone,Net Banking,1654,0,159,30679,129,159.66666666666666,25912.166666666668,0.4134366925064599,0.0,0
CUST_01861,M,70.0,Tamil Nadu,Kolkata,16307.0,Prepaid,IoT Device,Credit Card,1799,0,30,1598,190,183.66666666666666,23552.5,0.3563218390804598,1.7716909687891083,1
CUST_01862,F,55.0,Karnataka,Mumbai,158650.0,Prepaid,Basic Phone,UPI,1078,0,19,42949,96,196.5,22731.0,0.0423728813559322,1.674979270186815,0
CUST_01863,F,78.0,Arunachal Pradesh,Chennai,53739.0,Prepaid,Smartphone,UPI,1972,0,245,44410,128,197.16666666666666,29668.0,0.8601398601398601,1.8856180831641267,0
CUST_01864,M,78.0,Mizoram,Hyderabad,94163.0,Prepaid,Smartphone,UPI,940,0,312,11724,167,239.5,28324.666666666668,0.7728395061728395,1.8856180831641267,0
CUST_01865,F,82.0,West Bengal,Mumbai,48314.0,Prepaid,Smartphone,Credit Card,96,0,121,47939,27,236.16666666666666,28602.833333333332,0.3096446700507614,1.247219128924647,0
CUST_01866,M,30.0,West Bengal,Mumbai,171414.0,Postpaid,IoT Device,Credit Card,1826,0,432,3454,66,173.5,28686.666666666668,1.7892561983471074,0.0,0
CUST_01867,M,50.0,Mizoram,Mumbai,298569.0,Postpaid,Smartphone,Credit Card,1183,0,462,19347,20,233.33333333333334,27557.666666666668,1.7084870848708487,0.0,0
CUST_01868,F,61.0,Maharashtra,Mumbai,168339.0,Prepaid,Basic Phone,UPI,1489,0,169,41638,129,260.0,33439.5,0.8333333333333334,1.632993161855452,1
CUST_01869,M,80.0,West Bengal,Bangalore,209202.0,Postpaid,Basic Phone,UPI,1897,0,413,8908,100,316.1666666666667,26421.166666666668,0.8466257668711656,0.0,1
CUST_01870,M,,West Bengal,Bangalore,170091.0,Prepaid,Smartphone,Credit Card,1827,1,377,14017,177,399.1666666666667,28854.166666666668,,1.9720265943665387,0
CUST_01871,F,39.0,Karnataka,Kolkata,45623.0,Prepaid,Smartphone,Cash,1116,0,102,26697,73,338.3333333333333,28294.666666666668,0.22440087145969498,1.5275252316519468,0
CUST_01872,M,50.0,Tamil Nadu,Kolkata,65782.0,Prepaid,Smartphone,UPI,1648,0,220,42644,123,330.6666666666667,15143.5,0.7038216560509554,1.5986105077709065,0
CUST_01873,M,72.0,Karnataka,Delhi,151595.0,Prepaid,Basic Phone,Net Banking,1085,0,82,2715,120,278.8333333333333,13969.0,2.075,1.7320508075688772,1
CUST_01874,F,38.0,Karnataka,Mumbai,212560.0,Prepaid,Smartphone,Credit Card,668,0,298,29025,115,283.1666666666667,19751.166666666668,0.604040404040404,1.5723301886761007,0
CUST_01875,M,29.0,Mizoram,Delhi,159369.0,Prepaid,Smartphone,Credit Card,302,1,443,38879,39,164.33333333333334,34627.833333333336,3.338345864661654,1.674979270186815,0
CUST_01876,M,26.0,Maharashtra,Delhi,159082.0,Prepaid,IoT Device,Credit Card,378,1,384,40788,63,249.66666666666666,31714.333333333332,2.391304347826087,1.247219128924647,0
CUST_01877,M,30.0,Mizoram,Chennai,270854.0,Postpaid,Basic Phone,UPI,1079,0,201,2892,40,257.1666666666667,18757.0,5.611111111111111,0.0,0
CUST_01878,F,,Mizoram,Delhi,248830.0,Prepaid,Smartphone,Net Banking,307,0,64,46273,42,165.33333333333334,30000.333333333332,0.18518518518518517,2.1147629234082532,0
CUST_01879,F,78.0,Arunachal Pradesh,Mumbai,69780.0,Postpaid,Smartphone,Cash,900,0,176,25937,120,175.5,23500.0,1.3937007874015748,0.0,0
CUST_01880,M,46.0,Tripura,Bangalore,207466.0,Prepaid,Smartphone,Cash,482,1,92,26410,162,215.0,32640.166666666668,0.2888198757763975,1.632993161855452,0
CUST_01881,F,60.0,Delhi,Kolkata,293404.0,Postpaid,Smartphone,UPI,921,0,428,18188,74,191.0,29088.333333333332,3.5163934426229506,0.0,0
CUST_01882,M,40.0,Delhi,Mumbai,240087.0,Prepaid,IoT Device,Net Banking,1899,0,477,45176,99,349.3333333333333,20171.833333333332,2.7790697674418605,1.5723301886761005,0
CUST_01883,F,28.0,Tripura,Mumbai,40310.0,Prepaid,Smartphone,Credit Card,1998,0,437,18289,138,280.5,27018.333333333332,73.0,1.3743685418725535,0
CUST_01884,F,35.0,Tripura,Delhi,267382.0,Postpaid,Smartphone,Net Banking,1849,1,437,21236,78,232.33333333333334,19181.0,12.166666666666666,0.0,0
CUST_01885,M,60.0,Karnataka,Kolkata,164822.0,Prepaid,Smartphone,Net Banking,288,0,48,4695,191,81.5,11600.833333333334,3.5,0.9428090415820635,0
CUST_01886,M,29.0,Tamil Nadu,Chennai,85808.0,Postpaid,Smartphone,Credit Card,715,0,444,20965,119,200.16666666666666,25366.833333333332,13.484848484848484,0.0,0
CUST_01887,M,18.0,Tripura,Chennai,43459.0,Prepaid,Basic Phone,Cash,1319,1,56,49567,45,158.16666666666666,26676.833333333332,0.2261904761904762,1.4624940645653537,0
CUST_01888,F,50.0,Karnataka,Bangalore,177231.0,Prepaid,Basic Phone,Cash,1232,0,356,22031,40,341.5,15376.666666666666,1.2795698924731183,1.8929694486000912,0
CUST_01889,F,66.0,Arunachal Pradesh,Hyderabad,226090.0,Prepaid,Smartphone,Cash,1920,1,380,31714,42,369.6666666666667,17531.0,4.186813186813187,1.247219128924647,0
CUST_01890,M,24.0,West Bengal,Hyderabad,206997.0,Prepaid,Smartphone,Credit Card,1304,0,301,39490,122,219.83333333333334,36528.0,2.0827586206896553,0.816496580927726,0
CUST_01891,M,53.0,Arunachal Pradesh,Delhi,233721.0,Prepaid,Smartphone,Credit Card,1773,0,404,43314,166,238.5,26719.666666666668,1.3410596026490067,1.247219128924647,0
CUST_01892,F,59.0,Karnataka,Delhi,101810.0,Prepaid,Smartphone,Cash,1830,0,482,23079,6,297.3333333333333,31210.5,1.2545454545454546,1.462494064565354,0
CUST_01893,M,18.0,Karnataka,Mumbai,120664.0,Prepaid,Smartphone,UPI,123,0,350,18689,40,274.5,26712.333333333332,1.8770053475935828,1.6749792701868151,0
CUST_01894,M,58.0,Arunachal Pradesh,Mumbai,125702.0,Prepaid,Basic Phone,Cash,590,0,227,32636,101,124.33333333333333,23643.666666666668,1.2324324324324325,1.2133516482134197,0
CUST_01895,M,75.0,Maharashtra,Mumbai,42617.0,Postpaid,Smartphone,Cash,69,0,401,20823,35,368.0,29581.166666666668,,0.0,0
CUST_01896,M,62.0,Karnataka,Bangalore,80657.0,Postpaid,Smartphone,Net Banking,447,0,157,12144,46,235.33333333333334,20494.666666666668,1.0533333333333332,0.0,0
CUST_01897,F,46.0,West Bengal,Chennai,84831.0,Prepaid,Smartphone,Net Banking,1800,0,93,4646,67,182.16666666666666,20660.333333333332,1.709090909090909,1.9148542155126762,0
CUST_01898,F,78.0,Maharashtra,Mumbai,220941.0,Prepaid,Smartphone,Net Banking,1532,0,72,29143,135,203.5,30865.833333333332,0.6697247706422018,1.6072751268321592,0
CUST_01899,M,53.0,Tripura,Hyderabad,46792.0,Prepaid,Basic Phone,Net Banking,998,0,310,46839,23,330.0,25607.166666666668,0.6257545271629779,2.034425935955617,0
CUST_01900,F,21.0,Arunachal Pradesh,Mumbai,198223.0,Prepaid,Smartphone,UPI,482,1,205,29581,33,212.66666666666666,28802.833333333332,2.3146067415730336,1.4624940645653537,0
CUST_01901,F,44.0,Delhi,Mumbai,128329.0,Prepaid,Smartphone,Cash,1811,0,267,16363,184,320.1666666666667,28299.333333333332,0.7127659574468085,2.3570226039551585,0
CUST_01902,F,,Karnataka,Hyderabad,42737.0,Prepaid,Smartphone,Net Banking,1788,0,67,37685,125,204.66666666666666,31342.666666666668,0.46258503401360546,1.7716909687891083,0
CUST_01903,M,28.0,Delhi,Hyderabad,134362.0,Prepaid,Smartphone,Net Banking,1564,0,323,21658,197,277.8333333333333,19195.833333333332,1.3170731707317074,1.4624940645653537,0
CUST_01904,M,47.0,Karnataka,Mumbai,231698.0,Postpaid,Smartphone,Net Banking,1280,1,392,32588,124,375.5,33168.666666666664,1.036939313984169,0.0,0
CUST_01905,F,45.0,Maharashtra,Mumbai,48384.0,Postpaid,Smartphone,Cash,1058,0,250,21391,88,207.5,30137.333333333332,0.7470238095238095,0.0,0
CUST_01906,M,36.0,Maharashtra,Mumbai,245997.0,Postpaid,Smartphone,Credit Card,1442,0,301,24962,76,209.0,27659.666666666668,1.0134228187919463,0.0,0
CUST_01907,M,68.0,Maharashtra,Delhi,244186.0,Prepaid,IoT Device,Net Banking,220,0,408,37655,167,201.33333333333334,21732.5,1.139275766016713,1.6072751268321592,1
CUST_01908,M,56.0,Karnataka,Hyderabad,20194.0,Prepaid,Smartphone,Cash,112,0,201,26740,174,134.66666666666666,31594.166666666668,1.1348314606741574,0.9428090415820634,0
CUST_01909,M,80.0,Maharashtra,Delhi,152121.0,Prepaid,Smartphone,Credit Card,993,0,0,379,8,241.66666666666666,12511.0,0.024390243902439025,1.3437096247164249,0
CUST_01910,M,29.0,Maharashtra,Mumbai,4201455.0,Prepaid,Basic Phone,UPI,1800,0,287,6947,104,211.5,14583.666666666666,1.2100840336134453,1.5723301886761007,0
CUST_01911,M,41.0,Tripura,Kolkata,297579.0,Prepaid,Smartphone,Credit Card,274,1,237,35807,125,224.0,27321.666666666668,2.902439024390244,1.6072751268321592,0
CUST_01912,M,52.0,Delhi,Delhi,116692.0,Prepaid,Smartphone,Cash,305,0,42,35774,116,151.66666666666666,31114.833333333332,0.296551724137931,1.3743685418725535,0
CUST_01913,F,60.0,Tripura,Bangalore,197296.0,Prepaid,Smartphone,Cash,797,0,489,6642,108,310.8333333333333,22548.0,2.158590308370044,1.674979270186815,0
CUST_01914,M,31.0,West Bengal,Bangalore,46117.0,Prepaid,Basic Phone,Cash,410,0,147,731,61,201.66666666666666,24530.833333333332,,2.0548046676563256,0
CUST_01915,F,35.0,Delhi,Bangalore,202594.0,Prepaid,Basic Phone,Credit Card,1946,0,340,48338,127,234.16666666666666,31423.333333333332,,0.9574271077563381,0
CUST_01916,F,28.0,Delhi,Kolkata,125020.0,Prepaid,Smartphone,UPI,63,1,279,43784,115,288.3333333333333,34795.333333333336,0.7216494845360825,0.7453559924999298,0
CUST_01917,F,76.0,Tamil Nadu,Bangalore,31399.0,Prepaid,Smartphone,Credit Card,1832,0,457,27710,110,333.5,23841.833333333332,,2.034425935955617,0
CUST_01918,M,81.0,Karnataka,Hyderabad,236035.0,Postpaid,Smartphone,UPI,1884,0,234,34178,158,237.5,18913.666666666668,0.5595238095238095,0.0,0
CUST_01919,F,,Tripura,Chennai,59718.0,Prepaid,Smartphone,UPI,570,1,287,20839,147,261.6666666666667,29369.5,1.165991902834008,1.5275252316519468,0
CUST_01920,F,27.0,Arunachal Pradesh,Mumbai,163132.0,Prepaid,Smartphone,Net Banking,791,0,447,48742,80,272.8333333333333,18089.166666666668,2.488888888888889,1.8633899812498247,0
CUST_01921,F,65.0,Tamil Nadu,Bangalore,255978.0,Prepaid,Smartphone,Cash,1709,0,65,3964,129,95.66666666666667,24240.833333333332,1.7837837837837838,1.7716909687891083,1
CUST_01922,F,35.0,West Bengal,Hyderabad,295324.0,Prepaid,Smartphone,Cash,954,0,126,32250,117,288.0,27698.333333333332,0.7559523809523809,1.4907119849998598,0
CUST_01923,F,52.0,Arunachal Pradesh,Chennai,298666.0,Prepaid,Smartphone,UPI,1559,0,320,26714,121,232.66666666666666,25825.166666666668,0.9441176470588235,1.4142135623730951,0
CUST_01924,F,78.0,Karnataka,Bangalore,274667.0,Prepaid,Smartphone,UPI,751,0,82,27605,158,253.0,30456.833333333332,0.49700598802395207,1.4907119849998596,1
CUST_01925,M,66.0,West Bengal,Hyderabad,223323.0,Prepaid,Smartphone,Net Banking,1193,2,178,6938,105,249.83333333333334,19516.166666666668,0.5343283582089552,1.3844373104863459,1
CUST_01926,M,40.0,Maharashtra,Kolkata,57177.0,Prepaid,Smartphone,Cash,584,1,194,49470,129,203.16666666666666,32295.0,27.857142857142858,1.7950549357115015,0
